tpep_pickup_datetime,RatecodeID
"2017-01-08 00:00:32",2
"2017-01-08 00:00:37",2
"2017-01-08 00:01:59",2
"2017-01-08 00:02:14",2
"2017-01-08 00:02:20",2
"2017-01-08 00:02:25",2
"2017-01-08 00:02:32",2
"2017-01-08 00:02:39",2
"2017-01-08 00:02:51",2
"2017-01-08 00:03:31",2
"2017-01-08 00:04:13",2
"2017-01-08 00:04:33",2
"2017-01-08 00:04:38",2
"2017-01-08 00:04:43",2
"2017-01-08 00:05:07",2
"2017-01-08 00:05:09",2
"2017-01-08 00:05:23",2
"2017-01-08 00:05:25",2
"2017-01-08 00:05:40",2
"2017-01-08 00:05:41",2
"2017-01-08 00:05:49",2
"2017-01-08 00:05:58",2
"2017-01-08 00:05:59",2
"2017-01-08 00:06:05",2
"2017-01-08 00:06:08",2
"2017-01-08 00:06:28",2
"2017-01-08 00:07:00",2
"2017-01-08 00:07:00",2
"2017-01-08 00:07:08",2
"2017-01-08 00:07:15",2
"2017-01-08 00:07:50",2
"2017-01-08 00:08:01",2
"2017-01-08 00:08:27",2
"2017-01-08 00:08:56",2
"2017-01-08 00:09:03",2
"2017-01-08 00:09:10",2
"2017-01-08 00:09:22",2
"2017-01-08 00:09:29",2
"2017-01-08 00:09:38",2
"2017-01-08 00:09:38",2
"2017-01-08 00:10:47",2
"2017-01-08 00:11:14",2
"2017-01-08 00:11:26",2
"2017-01-08 00:11:54",2
"2017-01-08 00:11:56",2
"2017-01-08 00:12:05",2
"2017-01-08 00:12:10",2
"2017-01-08 00:12:36",2
"2017-01-08 00:12:41",2
"2017-01-08 00:12:56",2
"2017-01-08 00:13:07",2
"2017-01-08 00:13:14",2
"2017-01-08 00:13:24",2
"2017-01-08 00:13:26",2
"2017-01-08 00:13:34",2
"2017-01-08 00:13:38",2
"2017-01-08 00:13:39",2
"2017-01-08 00:13:54",2
"2017-01-08 00:14:09",2
"2017-01-08 00:14:27",2
"2017-01-08 00:14:43",2
"2017-01-08 00:14:44",2
"2017-01-08 00:14:47",2
"2017-01-08 00:15:03",2
"2017-01-08 00:15:04",2
"2017-01-08 00:15:14",2
"2017-01-08 00:15:20",2
"2017-01-08 00:15:22",2
"2017-01-08 00:15:38",2
"2017-01-08 00:15:51",2
"2017-01-08 00:15:55",2
"2017-01-08 00:15:57",2
"2017-01-08 00:15:58",2
"2017-01-08 00:16:16",2
"2017-01-08 00:16:20",2
"2017-01-08 00:16:21",2
"2017-01-08 00:16:25",2
"2017-01-08 00:16:31",2
"2017-01-08 00:16:33",2
"2017-01-08 00:16:36",2
"2017-01-08 00:17:08",2
"2017-01-08 00:17:31",2
"2017-01-08 00:17:37",2
"2017-01-08 00:17:57",2
"2017-01-08 00:18:18",2
"2017-01-08 00:18:19",2
"2017-01-08 00:18:47",2
"2017-01-08 00:18:48",2
"2017-01-08 00:18:53",2
"2017-01-08 00:18:54",2
"2017-01-08 00:18:56",2
"2017-01-08 00:19:12",2
"2017-01-08 00:19:21",2
"2017-01-08 00:19:37",2
"2017-01-08 00:19:54",2
"2017-01-08 00:20:15",2
"2017-01-08 00:20:27",2
"2017-01-08 00:20:28",2
"2017-01-08 00:20:29",2
"2017-01-08 00:20:32",2
"2017-01-08 00:20:56",2
"2017-01-08 00:21:03",2
"2017-01-08 00:21:05",2
"2017-01-08 00:21:25",2
"2017-01-08 00:21:29",2
