tpep_pickup_datetime,RatecodeID
"2017-01-02 00:00:42",2
"2017-01-02 00:00:54",2
"2017-01-02 00:00:30",2
"2017-01-02 00:00:36",2
"2017-01-02 00:00:55",2
"2017-01-02 00:00:59",2
"2017-01-02 00:01:35",2
"2017-01-02 00:02:00",2
"2017-01-02 00:02:09",2
"2017-01-02 00:02:22",2
"2017-01-02 00:02:56",2
"2017-01-02 00:03:40",2
"2017-01-02 00:04:03",2
"2017-01-02 00:04:17",2
"2017-01-02 00:04:22",2
"2017-01-02 00:04:54",2
"2017-01-02 00:05:30",2
"2017-01-02 00:05:38",2
"2017-01-02 00:05:41",2
"2017-01-02 00:05:51",2
"2017-01-02 00:05:54",2
"2017-01-02 00:06:13",2
"2017-01-02 00:06:31",2
"2017-01-02 00:06:33",2
"2017-01-02 00:08:04",2
"2017-01-02 00:08:10",2
"2017-01-02 00:08:24",2
"2017-01-02 00:08:30",2
"2017-01-02 00:08:34",2
"2017-01-02 00:08:35",2
"2017-01-02 00:08:48",2
"2017-01-02 00:09:05",2
"2017-01-02 00:09:17",2
"2017-01-02 00:09:24",2
"2017-01-02 00:09:31",2
"2017-01-02 00:09:31",2
"2017-01-02 00:09:49",2
"2017-01-02 00:09:59",2
"2017-01-02 00:10:08",2
"2017-01-02 00:10:32",2
"2017-01-02 00:11:05",2
"2017-01-02 00:11:06",2
"2017-01-02 00:11:19",2
"2017-01-02 00:11:58",2
"2017-01-02 00:12:09",2
"2017-01-02 00:12:12",2
"2017-01-02 00:12:15",2
"2017-01-02 00:12:30",2
"2017-01-02 00:12:58",2
"2017-01-02 00:13:05",2
"2017-01-02 00:13:10",2
"2017-01-02 00:13:25",2
"2017-01-02 00:13:43",2
"2017-01-02 00:14:41",2
"2017-01-02 00:14:41",2
"2017-01-02 00:14:42",2
"2017-01-02 00:15:06",2
"2017-01-02 00:15:32",2
"2017-01-02 00:15:39",2
"2017-01-02 00:15:41",2
"2017-01-02 00:16:26",2
"2017-01-02 00:16:31",2
"2017-01-02 00:16:38",2
"2017-01-02 00:17:05",2
"2017-01-02 00:17:15",2
"2017-01-02 00:17:26",2
"2017-01-02 00:17:41",2
"2017-01-02 00:18:15",2
"2017-01-02 00:18:23",2
