tpep_pickup_datetime,RatecodeID
"2017-01-24 00:00:08",2
"2017-01-24 00:01:00",2
"2017-01-24 00:01:33",2
"2017-01-24 00:02:37",2
"2017-01-24 00:02:46",2
"2017-01-24 00:02:56",2
"2017-01-24 00:03:00",2
"2017-01-24 00:03:42",2
"2017-01-24 00:04:13",2
"2017-01-24 00:05:26",2
"2017-01-24 00:06:48",2
"2017-01-24 00:07:29",2
"2017-01-24 00:07:37",2
"2017-01-24 00:09:31",2
"2017-01-24 00:09:32",2
"2017-01-24 00:09:43",2
"2017-01-24 00:10:23",2
"2017-01-24 00:11:18",2
"2017-01-24 00:11:30",2
"2017-01-24 00:11:59",2
"2017-01-24 00:12:28",2
"2017-01-24 00:12:31",2
"2017-01-24 00:14:10",2
"2017-01-24 00:15:19",2
"2017-01-24 00:15:25",2
"2017-01-24 00:15:33",2
"2017-01-24 00:16:03",2
"2017-01-24 00:16:14",2
"2017-01-24 00:17:47",2
"2017-01-24 00:19:17",2
"2017-01-24 00:19:26",2
"2017-01-24 00:19:33",2
"2017-01-24 00:19:55",2
"2017-01-24 00:22:02",2
"2017-01-24 00:22:18",2
"2017-01-24 00:24:23",2
"2017-01-24 00:24:44",2
"2017-01-24 00:24:47",2
"2017-01-24 00:24:51",2
"2017-01-24 00:26:27",2
"2017-01-24 00:26:47",2
"2017-01-24 00:27:08",2
"2017-01-24 00:27:21",2
"2017-01-24 00:27:21",2
"2017-01-24 00:27:32",2
"2017-01-24 00:29:05",2
"2017-01-24 00:29:14",2
"2017-01-24 00:29:38",2
"2017-01-24 00:31:13",2
"2017-01-24 00:31:37",2
"2017-01-24 00:33:29",2
"2017-01-24 00:33:53",2
"2017-01-24 00:36:03",2
"2017-01-24 00:36:19",2
"2017-01-24 00:36:25",2
"2017-01-24 00:36:26",2
"2017-01-24 00:36:45",2
"2017-01-24 00:37:06",2
"2017-01-24 00:37:30",2
"2017-01-24 00:37:37",2
"2017-01-24 00:37:44",2
"2017-01-24 00:38:37",2
"2017-01-24 00:39:04",2
"2017-01-24 00:39:28",2
"2017-01-24 00:39:33",2
"2017-01-24 00:39:50",2
"2017-01-24 00:40:01",2
"2017-01-24 00:40:27",2
"2017-01-24 00:41:32",2
"2017-01-24 00:41:56",2
"2017-01-24 00:42:26",2
"2017-01-24 00:42:33",2
"2017-01-24 00:42:39",2
"2017-01-24 00:43:08",2
"2017-01-24 00:43:30",2
"2017-01-24 00:43:55",2
"2017-01-24 00:44:58",2
"2017-01-24 00:45:32",2
"2017-01-24 00:45:52",2
"2017-01-24 00:46:00",2
"2017-01-24 00:47:18",2
"2017-01-24 00:47:30",2
"2017-01-24 00:47:48",2
"2017-01-24 00:48:18",2
"2017-01-24 00:48:20",2
"2017-01-24 00:50:17",2
"2017-01-24 00:50:43",2
"2017-01-24 00:50:55",2
"2017-01-24 00:50:58",2
"2017-01-24 00:51:17",2
"2017-01-24 00:51:54",2
"2017-01-24 00:52:08",2
"2017-01-24 00:52:13",2
"2017-01-24 00:53:04",2
"2017-01-24 00:53:39",2
"2017-01-24 00:53:42",2
"2017-01-24 00:53:52",2
"2017-01-24 00:54:17",2
"2017-01-24 00:54:45",2
"2017-01-24 00:55:08",2
"2017-01-24 00:55:17",2
"2017-01-24 00:55:22",2
"2017-01-24 00:55:24",2
"2017-01-24 00:56:17",2
"2017-01-24 00:56:40",2
"2017-01-24 00:56:51",2
"2017-01-24 00:57:18",2
"2017-01-24 00:57:36",2
"2017-01-24 00:57:45",2
"2017-01-24 00:58:10",2
"2017-01-24 00:58:47",2
"2017-01-24 00:59:12",2
"2017-01-24 01:00:01",2
"2017-01-24 01:00:04",2
"2017-01-24 01:00:58",2
"2017-01-24 01:01:03",2
"2017-01-24 01:01:03",2
"2017-01-24 01:01:07",2
"2017-01-24 01:02:14",2
"2017-01-24 01:02:52",2
"2017-01-24 01:04:17",2
"2017-01-24 01:04:45",2
"2017-01-24 01:05:08",2
"2017-01-24 01:05:34",2
"2017-01-24 01:08:05",2
"2017-01-24 01:08:53",2
"2017-01-24 01:14:22",2
"2017-01-24 01:15:16",2
"2017-01-24 01:15:24",2
"2017-01-24 01:15:52",2
"2017-01-24 01:16:06",2
"2017-01-24 01:16:59",2
"2017-01-24 01:17:30",2
"2017-01-24 01:17:31",2
"2017-01-24 01:17:52",2
"2017-01-24 01:19:12",2
"2017-01-24 01:20:10",2
"2017-01-24 01:21:10",2
"2017-01-24 01:21:21",2
"2017-01-24 01:22:21",2
"2017-01-24 01:22:23",2
"2017-01-24 01:24:51",2
"2017-01-24 01:25:18",2
"2017-01-24 01:26:17",2
"2017-01-24 01:27:00",2
"2017-01-24 01:28:17",2
"2017-01-24 01:29:17",2
"2017-01-24 01:33:02",2
"2017-01-24 01:33:40",2
"2017-01-24 01:35:36",2
"2017-01-24 01:36:13",2
"2017-01-24 01:36:38",2
"2017-01-24 01:39:37",2
"2017-01-24 01:42:53",2
"2017-01-24 01:46:27",2
"2017-01-24 01:52:08",2
"2017-01-24 01:53:19",2
"2017-01-24 02:11:24",2
"2017-01-24 02:17:26",2
"2017-01-24 02:20:41",2
"2017-01-24 02:24:14",2
"2017-01-24 02:37:12",2
"2017-01-24 02:37:37",2
"2017-01-24 02:42:00",2
"2017-01-24 02:43:14",2
"2017-01-24 02:43:30",2
"2017-01-24 02:48:33",2
"2017-01-24 02:48:44",2
"2017-01-24 02:49:19",2
"2017-01-24 02:49:26",2
"2017-01-24 02:49:48",2
"2017-01-24 02:50:18",2
"2017-01-24 02:51:58",2
"2017-01-24 02:52:50",2
"2017-01-24 02:54:11",2
"2017-01-24 02:54:44",2
"2017-01-24 02:54:51",2
"2017-01-24 02:58:11",2
"2017-01-24 03:03:18",2
"2017-01-24 03:04:31",2
"2017-01-24 03:04:44",2
"2017-01-24 03:05:02",2
"2017-01-24 03:05:07",2
"2017-01-24 03:06:36",2
"2017-01-24 03:06:54",2
"2017-01-24 03:07:05",2
"2017-01-24 03:07:22",2
"2017-01-24 03:08:04",2
"2017-01-24 03:08:29",2
"2017-01-24 03:09:17",2
"2017-01-24 03:09:52",2
"2017-01-24 03:10:30",2
"2017-01-24 03:12:20",2
"2017-01-24 03:13:50",2
"2017-01-24 03:16:14",2
"2017-01-24 03:17:06",2
"2017-01-24 03:18:48",2
"2017-01-24 03:22:39",2
"2017-01-24 03:23:23",2
"2017-01-24 03:25:43",2
"2017-01-24 03:32:31",2
"2017-01-24 03:33:05",2
"2017-01-24 03:33:10",2
"2017-01-24 03:37:29",2
"2017-01-24 03:40:09",2
"2017-01-24 03:43:11",2
"2017-01-24 03:46:18",2
"2017-01-24 03:48:42",2
"2017-01-24 03:52:40",2
"2017-01-24 03:55:52",2
"2017-01-24 03:58:31",2
"2017-01-24 04:00:01",2
"2017-01-24 04:00:13",2
"2017-01-24 04:01:43",2
"2017-01-24 04:02:55",2
"2017-01-24 04:03:06",2
"2017-01-24 04:09:07",2
"2017-01-24 04:11:35",2
"2017-01-24 04:14:05",2
"2017-01-24 04:17:15",2
"2017-01-24 04:17:23",2
"2017-01-24 04:20:07",2
"2017-01-24 04:20:21",2
"2017-01-24 04:22:11",2
"2017-01-24 04:22:49",2
"2017-01-24 04:27:36",2
"2017-01-24 04:27:54",2
"2017-01-24 04:31:54",2
"2017-01-24 04:33:20",2
"2017-01-24 04:33:34",2
"2017-01-24 04:33:55",2
"2017-01-24 04:34:15",2
"2017-01-24 04:35:19",2
"2017-01-24 04:37:19",2
"2017-01-24 04:38:53",2
"2017-01-24 04:39:43",2
"2017-01-24 04:41:23",2
"2017-01-24 04:41:44",2
"2017-01-24 04:41:51",2
"2017-01-24 04:43:13",2
"2017-01-24 04:43:48",2
"2017-01-24 04:46:15",2
"2017-01-24 04:46:41",2
"2017-01-24 04:47:02",2
"2017-01-24 04:47:11",2
"2017-01-24 04:48:41",2
"2017-01-24 04:51:53",2
"2017-01-24 04:52:28",2
"2017-01-24 04:54:28",2
"2017-01-24 04:57:33",2
"2017-01-24 04:57:36",2
"2017-01-24 04:57:38",2
"2017-01-24 04:58:02",2
"2017-01-24 04:59:01",2
"2017-01-24 04:59:54",2
"2017-01-24 04:59:55",2
"2017-01-24 05:00:25",2
"2017-01-24 05:01:22",2
"2017-01-24 05:01:51",2
"2017-01-24 05:04:26",2
"2017-01-24 05:05:03",2
"2017-01-24 05:07:47",2
"2017-01-24 05:07:53",2
"2017-01-24 05:09:27",2
"2017-01-24 05:09:44",2
"2017-01-24 05:10:00",2
