tpep_pickup_datetime,RatecodeID
"2017-01-17 00:00:13",2
"2017-01-17 00:00:27",2
"2017-01-17 00:00:28",2
"2017-01-17 00:00:36",2
"2017-01-17 00:00:42",2
"2017-01-17 00:00:46",2
"2017-01-17 00:00:52",2
"2017-01-17 00:00:53",2
"2017-01-17 00:00:58",2
"2017-01-17 00:01:05",2
"2017-01-17 00:01:06",2
"2017-01-17 00:01:13",2
"2017-01-17 00:01:25",2
"2017-01-17 00:01:29",2
"2017-01-17 00:01:42",2
"2017-01-17 00:01:45",2
"2017-01-17 00:02:00",2
"2017-01-17 00:02:01",2
"2017-01-17 00:02:16",2
"2017-01-17 00:02:27",2
"2017-01-17 00:02:30",2
"2017-01-17 00:02:36",2
"2017-01-17 00:02:41",2
"2017-01-17 00:02:42",2
"2017-01-17 00:02:48",2
"2017-01-17 00:03:05",2
"2017-01-17 00:03:17",2
"2017-01-17 00:03:36",2
"2017-01-17 00:03:37",2
"2017-01-17 00:03:40",2
"2017-01-17 00:03:44",2
"2017-01-17 00:04:00",2
"2017-01-17 00:04:02",2
"2017-01-17 00:04:13",2
"2017-01-17 00:04:25",2
"2017-01-17 00:04:25",2
"2017-01-17 00:04:30",2
"2017-01-17 00:04:35",2
"2017-01-17 00:05:02",2
"2017-01-17 00:05:18",2
"2017-01-17 00:05:26",2
"2017-01-17 00:05:32",2
"2017-01-17 00:05:52",2
"2017-01-17 00:06:07",2
"2017-01-17 00:06:17",2
"2017-01-17 00:06:44",2
"2017-01-17 00:06:56",2
"2017-01-17 00:07:12",2
"2017-01-17 00:07:19",2
"2017-01-17 00:08:09",2
"2017-01-17 00:08:11",2
"2017-01-17 00:08:35",2
"2017-01-17 00:08:56",2
"2017-01-17 00:08:57",2
"2017-01-17 00:09:05",2
"2017-01-17 00:09:33",2
"2017-01-17 00:09:43",2
"2017-01-17 00:09:48",2
"2017-01-17 00:10:07",2
"2017-01-17 00:10:16",2
"2017-01-17 00:10:27",2
"2017-01-17 00:10:52",2
"2017-01-17 00:10:53",2
"2017-01-17 00:11:00",2
"2017-01-17 00:11:23",2
"2017-01-17 00:11:37",2
"2017-01-17 00:11:44",2
"2017-01-17 00:11:44",2
"2017-01-17 00:11:57",2
"2017-01-17 00:12:23",2
"2017-01-17 00:12:36",2
"2017-01-17 00:13:23",2
"2017-01-17 00:13:30",2
"2017-01-17 00:13:47",2
"2017-01-17 00:13:53",2
"2017-01-17 00:14:18",2
"2017-01-17 00:14:23",2
"2017-01-17 00:14:35",2
"2017-01-17 00:14:44",2
"2017-01-17 00:14:46",2
"2017-01-17 00:14:47",2
"2017-01-17 00:15:03",2
"2017-01-17 00:15:07",2
"2017-01-17 00:15:21",2
"2017-01-17 00:15:28",2
"2017-01-17 00:15:42",2
"2017-01-17 00:15:58",2
"2017-01-17 00:16:31",2
"2017-01-17 00:16:36",2
"2017-01-17 00:16:39",2
"2017-01-17 00:17:01",2
"2017-01-17 00:17:17",2
"2017-01-17 00:17:35",2
"2017-01-17 00:17:58",2
"2017-01-17 00:18:13",2
"2017-01-17 00:18:24",2
"2017-01-17 00:18:24",2
"2017-01-17 00:18:35",2
"2017-01-17 00:18:36",2
"2017-01-17 00:18:53",2
"2017-01-17 00:18:55",2
"2017-01-17 00:18:56",2
"2017-01-17 00:18:59",2
"2017-01-17 00:19:00",2
"2017-01-17 00:20:04",2
"2017-01-17 00:20:21",2
"2017-01-17 00:20:28",2
"2017-01-17 00:20:29",2
"2017-01-17 00:20:31",2
"2017-01-17 00:20:38",2
"2017-01-17 00:20:46",2
"2017-01-17 00:20:47",2
"2017-01-17 00:21:02",2
"2017-01-17 00:21:06",2
"2017-01-17 00:21:06",2
"2017-01-17 00:21:32",2
"2017-01-17 00:21:49",2
"2017-01-17 00:21:57",2
"2017-01-17 00:23:11",2
"2017-01-17 00:23:39",2
"2017-01-17 00:23:40",2
"2017-01-17 00:24:13",2
"2017-01-17 00:24:22",2
"2017-01-17 00:24:37",2
"2017-01-17 00:25:41",2
"2017-01-17 00:25:55",2
"2017-01-17 00:25:58",2
"2017-01-17 00:26:23",2
"2017-01-17 00:26:27",2
"2017-01-17 00:26:51",2
"2017-01-17 00:26:52",2
"2017-01-17 00:27:30",2
"2017-01-17 00:28:07",2
"2017-01-17 00:28:18",2
"2017-01-17 00:28:44",2
"2017-01-17 00:28:52",2
"2017-01-17 00:29:06",2
"2017-01-17 00:29:28",2
"2017-01-17 00:29:41",2
"2017-01-17 00:30:19",2
"2017-01-17 00:30:20",2
"2017-01-17 00:30:27",2
"2017-01-17 00:31:00",2
"2017-01-17 00:31:55",2
"2017-01-17 00:31:56",2
"2017-01-17 00:32:17",2
"2017-01-17 00:32:47",2
"2017-01-17 00:32:57",2
"2017-01-17 00:33:07",2
